run_id,quant_mode,iteration,policy_cuda_ms,policy_wall_ms,step_1_ms,step_2_ms,step_3_ms,step_4_ms,step_5_ms,gpu_allocated_mb,gpu_reserved_mb
20260729T181228_fp8_d7548a,fp8_backbone,187,1029.14685,1029.18114,177.11719,173.78918,174.06464,174.32576,175.58835,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,188,1024.41455,1024.44924,174.40358,174.33293,173.98784,174.01447,175.64671,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,189,1087.07581,1087.11093,172.2368,169.99527,171.97159,170.61584,177.96608,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,190,1013.80688,1013.84384,172.74368,173.62227,172.38736,170.64857,171.75244,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,191,1089.40906,1089.44438,180.21376,171.68179,170.22873,169.64204,171.91014,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,192,1008.60889,1008.64449,173.35297,170.66292,170.95683,170.11917,170.0495,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,193,1000.52472,1000.55931,171.81696,169.74132,170.86671,169.97273,171.04684,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,194,1130.9137,1130.94476,171.78419,172.33818,170.17651,170.26355,169.52525,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,195,1093.57104,1093.60386,178.22925,171.02029,170.59021,170.86157,172.71297,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,196,1072.65259,1072.6862,176.84889,173.73491,174.79578,176.31642,174.66777,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,197,1132.82568,1132.86865,184.35994,185.97375,175.29651,171.79443,172.66483,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,198,1106.90759,1106.94073,177.90463,173.66426,173.92323,185.18016,171.31427,2334.467,3828.0
20260729T181228_fp8_d7548a,fp8_backbone,199,1052.62878,1052.66097,173.2905,172.40474,173.16557,184.16129,171.14531,2334.467,3828.0
20260729T180721_int8_wo_9c184a,int8_weight_only,0,556.297,556.34309,81.86163,80.05222,80.22016,81.38956,81.30355,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,1,548.95428,548.99502,80.89805,79.44601,79.4665,81.23392,80.25907,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,2,538.776,538.81287,80.42393,77.08672,77.58947,77.32841,77.02221,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,3,584.23468,584.27484,82.57741,79.38355,78.88589,79.26374,79.35386,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,4,558.20807,558.25077,81.01683,81.75719,81.70599,84.40935,81.88928,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,5,603.72083,603.75772,81.96301,80.29798,79.43885,78.30112,78.32576,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,6,537.82727,537.86247,79.06198,78.75993,77.6448,76.79075,76.86048,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,7,548.21063,548.25167,85.16915,77.66528,76.70167,79.9529,78.04006,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,8,564.32776,564.37285,78.99751,76.95975,81.84422,83.31062,92.68327,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,9,612.60736,612.64577,79.47059,79.38867,82.61632,80.384,80.08909,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,10,535.40527,535.44349,79.04563,78.80909,76.54099,77.77373,77.32736,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,11,553.97766,554.01709,79.75629,81.03834,81.78893,81.36295,80.15575,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,12,550.0827,550.11889,81.77962,80.27955,80.89395,78.7159,78.70771,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,13,561.50226,561.5575,80.49152,79.55456,80.8448,82.06643,91.42067,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,14,613.93585,613.97401,84.70221,83.45907,77.92845,77.30167,76.8809,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,15,553.33453,553.40635,83.1232,79.34157,78.75789,78.75687,81.54317,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,16,643.2644,643.30268,83.48672,83.19792,88.17357,81.12025,79.61088,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,17,564.25946,564.4506,79.94266,78.67699,79.49619,80.28468,78.54579,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,18,588.13983,588.17631,82.40537,79.68153,77.05907,76.70365,78.33498,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,19,555.36554,555.4091,80.52122,87.4496,78.64326,77.26899,80.94617,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,20,551.96588,552.03904,80.34931,79.95699,79.48083,78.88589,81.2032,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,21,616.36829,616.41418,81.11913,78.85936,84.49229,86.54951,84.97766,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,22,565.87836,565.92197,88.46233,86.17974,81.18681,81.31482,81.60154,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,23,551.84119,551.8913,80.86118,80.20583,78.592,80.45773,79.98566,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,24,551.83112,552.02601,82.81696,79.59546,79.96915,80.04813,82.16064,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,25,550.25549,550.29339,80.72704,80.18534,79.4194,79.07226,79.78407,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,26,549.27307,549.31529,81.91488,80.56832,83.98336,79.23392,76.91367,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,27,598.1908,598.23455,86.36403,81.51859,84.81383,90.73972,106.53799,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,28,567.35712,567.43176,81.60973,79.91296,82.32346,77.21472,77.84953,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,29,543.3064,543.36731,79.51974,77.36525,77.11232,77.07239,77.92742,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,30,567.29724,567.34077,80.31232,78.79168,88.48077,91.22304,78.17117,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,31,581.849,581.88875,83.05766,86.23206,81.0414,91.6183,85.18861,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,32,544.77545,544.81493,80.25395,78.14349,79.99898,77.98374,78.44454,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,33,549.65179,549.69761,81.13049,82.38387,79.74707,79.30061,78.55309,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,34,566.12213,566.1619,82.01421,81.39571,80.92467,80.44441,86.29849,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,35,632.48755,632.67982,79.85049,77.84858,77.88851,78.48038,78.36362,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,36,550.98291,551.02003,80.63078,78.82854,79.8423,79.3457,78.55104,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,37,548.62274,548.66368,80.98304,79.93139,79.20845,80.94003,79.13264,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,38,543.64038,543.67894,80.68506,78.34521,78.90636,78.34727,78.2592,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,39,551.65979,551.69926,81.43565,78.63091,79.88122,80.11878,82.10739,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,40,642.99762,643.03581,85.24698,84.49638,78.86131,79.23814,79.09991,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,41,591.13666,591.17084,80.03379,79.22688,80.16998,80.77619,80.52122,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,42,561.79706,561.83441,82.10227,83.0034,81.24007,79.98874,79.84541,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,43,550.37231,550.41023,80.77415,78.34727,77.88032,79.75322,80.80692,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,44,569.28131,569.31827,89.22624,88.33024,80.79974,80.96678,79.01798,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,45,541.8111,541.85064,79.24019,78.59827,78.13325,79.98976,79.55763,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,46,565.00342,565.0425,80.55808,78.55412,79.17875,80.46592,80.22016,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,47,578.62469,578.66564,79.44601,78.0247,78.45786,79.21767,82.56103,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,48,556.9483,556.9881,79.232,81.63737,80.12595,78.9463,78.31968,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,49,563.48077,563.51827,81.92819,86.61401,85.02477,79.20435,78.7968,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,50,546.13379,546.17041,81.42746,79.04768,80.06656,79.58528,78.66778,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,51,542.14362,542.18409,79.17056,78.61658,78.39539,78.23872,78.3831,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,52,557.58527,557.62326,79.81158,78.05543,79.36512,79.86995,80.20483,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,53,568.60028,568.63576,81.53293,79.36614,86.78803,82.96243,78.46192,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,54,543.50098,543.53951,78.92685,79.24122,79.04359,79.16336,79.27603,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,55,564.32166,564.3604,80.32153,80.3831,79.2535,80.36038,84.07961,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,56,547.62341,547.66212,81.80019,80.47616,79.34576,78.592,79.07533,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,57,565.4505,565.49192,80.0983,78.81011,89.728,88.83712,80.05424,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,58,543.96515,544.00292,83.18156,78.15066,78.15066,78.37181,78.04022,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,59,537.21918,537.25726,78.79373,77.77075,78.02982,77.65913,78.10554,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,60,538.76862,538.80967,79.36716,78.78452,77.952,76.58496,77.19527,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,61,559.39917,559.44428,91.14624,81.81651,79.28423,79.47158,79.17875,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,62,539.39532,539.43176,79.39079,77.99911,78.20698,78.70464,78.91661,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,63,544.23639,544.2739,78.95142,79.13779,78.75072,77.71853,78.35648,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,64,551.10663,551.14402,79.53203,78.93811,79.50643,80.03891,80.42803,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,65,535.67816,535.71791,79.38765,77.16864,77.79123,77.60281,78.44044,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,66,569.40369,569.44621,80.42393,79.79719,90.68544,89.38189,80.04301,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,67,546.35101,546.3884,78.98521,78.4384,78.7282,78.96573,78.98317,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,68,552.22247,552.25968,81.2288,80.90627,80.25191,81.07315,81.60666,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,69,564.24585,564.28438,81.80326,82.53952,84.3858,83.99258,83.80621,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,70,554.78558,554.82279,80.78643,79.9959,80.46182,82.69415,82.24678,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,71,658.82062,658.85731,80.58253,79.07952,80.69632,79.38048,81.1561,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,72,619.4494,619.4847,80.12902,82.30093,80.75162,81.10278,82.81293,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,73,583.71301,583.75292,85.23673,85.73952,83.72839,84.79846,83.50515,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,74,633.24939,633.30163,79.45831,79.05792,81.44282,79.61907,92.71808,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,75,624.15656,624.19982,78.99443,78.93913,78.51725,77.3847,78.52441,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,76,573.73206,573.77144,82.1289,80.10342,84.04276,89.89082,89.95943,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,77,568.09778,568.13679,85.65965,81.88007,81.34877,81.66502,81.66912,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,78,556.58734,556.62689,81.41821,81.22061,81.62918,81.68957,80.90521,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,79,660.7533,660.79599,102.43789,98.14016,97.61274,97.71622,98.03366,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,80,665.83508,665.88381,101.72518,101.40877,100.56899,101.00736,100.62234,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,81,729.54205,729.58582,100.93875,101.01965,100.84557,100.29465,99.40788,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,82,651.9801,652.02543,100.90086,97.92406,97.9497,97.7664,97.85744,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,83,556.61127,556.65391,80.76499,77.54752,76.8727,80.0471,78.50291,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,84,550.07562,550.11399,80.54169,80.55193,81.11616,81.28717,79.50848,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,85,551.47229,551.51171,79.80954,78.79382,78.76711,79.39993,80.8448,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,86,586.89954,586.94069,83.91475,88.80231,87.57043,89.4249,82.57536,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,87,571.42816,571.46837,90.27174,83.90445,89.87546,79.51463,80.67379,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,88,555.19794,555.26622,80.14131,86.5824,80.85094,80.1833,79.92624,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,89,537.39386,537.43842,79.38457,78.64217,76.73241,77.0601,77.37034,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,90,589.73944,589.77717,78.7927,77.34886,87.04919,84.04992,80.57139,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,91,548.88641,548.92817,79.24122,78.34106,79.17773,81.75923,82.28967,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,92,543.12018,543.15915,79.09274,78.44656,78.47833,78.89101,78.02675,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,93,537.12598,537.16325,78.93296,77.36208,77.1881,78.73228,79.00262,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,94,570.89948,570.9391,80.40244,79.48083,81.32086,84.07757,87.21933,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,95,552.4082,552.44786,80.30925,81.4377,80.128,78.83469,83.23482,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,96,557.77252,557.82198,79.68768,80.08698,81.4336,80.89497,87.3728,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,97,589.22595,589.26985,86.08051,78.6175,77.47066,76.97613,76.56647,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,98,538.30237,538.48473,79.8464,77.95917,77.15635,77.40108,76.56134,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,99,541.61993,541.66046,78.51827,77.42464,79.97952,81.23392,78.58176,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,100,556.47864,556.51891,84.34995,90.75302,81.25747,76.9824,76.57974,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,101,542.19196,542.23906,78.87155,84.34688,77.82809,77.40413,77.07955,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,102,535.41333,535.45755,78.97088,77.58438,76.80922,76.63411,77.01811,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,103,531.43286,531.4704,78.83878,77.08365,76.96896,76.73241,76.81325,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,104,552.45398,552.50649,78.79987,77.13689,78.91354,78.32883,90.90765,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,105,623.10419,623.13995,80.02048,78.82957,78.9248,82.34701,78.28685,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,106,539.87323,539.91205,79.21459,78.31142,78.43533,77.74608,78.20596,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,107,549.32404,549.37083,81.3271,81.47353,80.48128,79.06918,78.00311,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,108,534.66577,534.70555,79.09274,77.31418,76.64026,77.79226,77.6366,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,109,560.28217,560.34828,85.71904,88.32102,82.46272,77.27206,76.63104,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,110,576.4483,576.4909,79.44295,76.87885,77.22394,91.18617,80.58573,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,111,633.52203,633.57323,79.72454,83.54407,86.32832,83.69254,79.4798,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,112,560.89502,560.93964,82.49139,82.19648,80.95232,78.95347,83.59731,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,113,592.31244,592.35377,79.30464,76.67609,77.15225,77.28844,76.88704,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,114,533.04498,533.23915,79.4194,77.22496,76.71398,77.07853,79.79417,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,115,572.93353,572.97061,79.52794,77.00378,77.0048,77.30279,77.01709,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,116,531.59607,531.63268,79.05075,77.12256,76.79897,76.77645,77.01094,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,117,547.97998,548.03033,81.25133,81.8647,78.02982,78.49574,79.84845,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,118,571.94617,571.98681,81.59744,79.44295,78.97805,80.75878,79.19616,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,119,542.63715,542.67936,80.14022,79.1552,78.05645,78.17113,77.60487,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,120,544.2868,544.33222,80.17612,79.83101,79.46547,79.44704,78.95462,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,121,548.92175,548.98319,80.0553,77.68259,77.51884,83.925,83.49491,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,122,553.52319,553.57198,80.48333,82.33565,83.01568,77.97862,77.35296,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,123,535.19836,535.24012,79.84538,77.50758,77.24134,77.11334,78.58073,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,124,563.77374,563.83236,79.68871,79.97645,79.27091,85.99552,91.38486,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,125,559.42761,559.48647,83.89735,80.52326,81.54522,78.7456,80.67891,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,126,557.63593,557.67868,80.45568,79.27597,78.0615,83.61063,83.43552,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,127,540.28528,540.32738,80.2857,77.39187,76.98739,77.1287,77.11846,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,128,546.04944,546.08951,80.04915,78.74758,79.23405,81.66512,79.67043,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,129,565.33246,565.37163,85.39443,82.82829,82.6409,80.5079,79.06918,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,130,538.38556,538.42279,79.13779,77.45332,78.26125,77.64275,77.08986,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,131,596.98151,597.01812,83.28294,85.47226,81.27392,82.74329,77.32941,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,132,540.79608,540.83598,79.13158,77.67052,77.24032,78.29811,80.15974,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,133,551.90027,551.94005,82.02957,81.67628,79.68973,78.91856,78.50598,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,134,543.55884,543.59893,80.12698,79.4624,78.68016,78.7753,78.80909,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,135,561.02826,561.0711,80.97178,77.72877,77.64685,77.93664,80.20377,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,136,628.23865,628.27977,81.06905,79.34973,77.38976,77.48906,77.66937,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,137,583.95642,583.99548,88.91801,86.58944,85.57977,85.59309,85.46201,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,138,580.79883,580.8405,89.76998,86.62016,86.93565,84.5609,83.77549,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,139,562.27826,562.32014,99.16621,79.65082,78.09126,77.85472,77.77686,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,140,543.24188,543.28996,80.50278,77.46445,77.49632,76.47948,76.90867,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,141,541.10547,541.14359,79.27911,78.00435,78.03085,78.82854,78.37389,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,142,546.10706,546.14666,81.15095,78.7241,78.71181,78.49872,78.6217,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,143,543.25934,543.29977,80.11366,78.47527,77.3336,79.80749,80.35942,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,144,553.47345,553.5163,81.18681,81.62714,84.78003,81.06905,77.13895,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,145,547.1413,547.182,79.74605,80.14944,79.22675,80.69734,80.38605,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,146,585.94403,585.98307,82.83853,80.8448,82.03571,82.74227,82.39104,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,147,532.97223,533.01351,79.488,76.96281,76.91264,76.59724,77.27206,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,148,535.49506,535.54684,79.99488,77.77075,76.87988,77.14713,78.18137,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,149,606.55347,606.61407,80.24781,77.53728,77.76358,81.00455,80.80998,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,150,550.31067,550.35631,87.14342,78.89716,79.59344,78.24589,77.57824,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,151,536.9845,537.02645,80.40448,77.53933,76.88499,77.39392,77.15942,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,152,534.01752,534.05994,80.25382,77.0519,77.2905,77.27616,77.20653,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,153,564.24854,564.29063,86.20851,89.78439,81.46637,77.37856,81.31174,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,154,538.33093,538.37427,80.48537,77.32019,76.87782,78.72,77.01607,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,155,658.69476,658.73801,101.50912,99.16634,98.96653,99.95367,100.05094,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,156,643.9342,643.98128,100.48922,97.88825,97.75923,97.46749,97.61488,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,157,636.87225,636.91373,100.57933,100.63667,99.16508,90.87386,89.20781,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,158,535.01239,535.05401,79.91296,76.92698,76.79385,77.21267,78.04198,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,159,554.39038,554.4282,82.93171,81.42746,81.96096,78.81933,78.36057,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,160,543.2005,543.24452,79.91808,79.09683,79.75731,78.61658,78.32576,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,161,567.28436,567.33091,83.13959,79.74195,80.01434,89.03577,83.30342,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,162,538.29333,538.34063,79.48902,77.1287,77.04371,77.17068,76.73753,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,163,530.27319,530.31353,79.63853,76.99046,76.88294,76.96999,76.87578,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,164,540.53528,540.57827,80.72704,80.1198,80.75366,77.79328,77.65913,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,165,546.23822,546.27907,81.59846,80.57242,80.24064,76.76105,79.74294,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,166,578.60486,578.64565,79.70918,82.29786,92.5184,95.75629,81.92205,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,167,551.89355,551.93509,83.12525,80.91136,80.64819,80.66663,80.16794,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,168,530.42828,530.46813,78.9586,77.31405,77.18195,76.93731,77.33565,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,169,530.09344,530.13089,79.77062,77.07034,77.25452,77.15123,76.7744,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,170,548.28223,548.32279,79.76141,83.29114,80.82022,80.47514,79.90477,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,171,567.65515,567.69705,86.8782,82.64704,81.18989,81.16838,80.4649,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,172,550.20532,550.25693,79.69177,80.90419,82.16269,80.19968,81.41011,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,173,550.51068,550.55118,81.5144,80.8745,83.48355,79.0312,78.9504,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,174,559.42017,559.46196,79.03642,81.10284,81.61382,84.71245,86.5424,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,175,571.68176,571.7306,83.11706,81.48685,85.44563,77.80762,76.75277,2327.315,3942.0
20260729T180721_int8_wo_9c184a,int8_weight_only,176,536.63257,536.6703,78.84288,77.39904,77.31815,76.94237,77.01094,2327.315,3942.0
